# N     T       ES       ESP     FJP     PS
1       1.06837559517  0.528781512605  0.9899451085  0.984022029202  0.635522329074
2       1.34865463017  0.846978785662   1.13251951406  1.71214361765  0.724760879363
4       1.88803731003  1.29887816917   2.2486308021  1.82638735527  1.50058321885
8       2.69800065247  1.53500026515   3.741420539  2.77667993669  2.23724686969
16      2.77043453292  1.74665097755   4.23613346993  4.27744938673  2.76171166873
32      3.59013953488  1.94219478646   4.21270557415  5.15319565604  2.76659498208
48      4.08805875291  2.0736827023   4.81622296173  5.44190637338  2.56018928003
96      4.66148643208  2.46260847371   4.43269525268  5.16561077898  2.51919060052
